01-Time[sec],02-Outlet_reference[kPa_gauge],03-Pos_reference_[kPa_gauge],04-outlet_real_[kPa_gauge],05-Pos_real_[kPa_gauge],06-U1[0~1000],07-U2[0~1000],08-U3[0~1000],09-U4[0~1000],10-U5[0~1000],11-u1[0~1000],12-u2[0~1000],13-u3[0~1000],14-u4[0~1000],15-u5[0~1000],16F [N]
21.631976,64.292867,-41.624717,70.849983,-44.274582,90.279049,95.260878,902.761749,999.993850
21.641975,64.379169,-41.659213,68.519684,-42.975929,90.277396,95.260327,902.745923,1000.000000
21.651972,64.466088,-41.694038,75.994820,-43.281643,90.275732,95.259772,902.722815,999.999627
21.661981,64.553613,-41.729191,69.055649,-42.322418,90.274057,95.259211,902.707376,999.998217
21.671975,64.641735,-41.764671,80.296967,-42.067478,90.272369,95.258645,913.616272,844.419037
21.677006,64.730445,-41.800476,68.114014,-45.095020,90.270671,95.258073,909.472763,754.644316
21.681986,64.819733,-41.836604,72.670189,-46.557762,90.268961,95.257497,907.637619,984.469284
21.686978,64.909589,-41.873055,77.696648,-46.637688,90.267241,95.256915,902.635506,999.999998
21.697004,65.000003,-41.909827,68.954674,-44.036533,90.265510,95.256329,902.622512,999.999910
21.706997,65.090966,-41.946918,80.873817,-43.308167,90.263768,95.255737,902.603242,999.999584
21.716972,65.182466,-41.984327,73.341461,-42.997749,90.262017,95.255140,902.585925,999.999572
21.726996,65.274495,-42.022053,72.023720,-42.212948,90.260255,95.254538,908.009476,856.906206
21.731971,65.367043,-42.060093,72.228523,-45.005238,90.258483,95.253931,905.793598,752.900095
21.736978,65.460098,-42.098447,73.788254,-46.660275,90.256701,95.253319,904.414687,989.123905
21.741974,65.553651,-42.137113,77.773544,-46.947128,90.254910,95.252702,902.512027,999.999950
21.751974,65.647692,-42.176089,71.709480,-43.936710,90.253109,95.252080,902.499624,999.999620
21.761977,65.742210,-42.215374,74.073997,-42.882862,90.251300,95.251454,902.479342,999.998602
21.771980,65.837195,-42.254966,78.347656,-42.854927,90.249481,95.250822,904.062589,993.064168
21.776996,65.932637,-42.294865,75.608223,-42.597195,90.247654,95.250185,904.862674,882.988134
21.781973,66.028524,-42.335067,69.731445,-44.091259,90.245818,95.249544,902.756263,753.922703
21.786992,66.124847,-42.375572,72.691055,-46.456890,90.243974,95.248898,905.048271,986.487708
21.791983,66.221595,-42.416378,80.840080,-47.231953,90.242121,95.248247,902.392215,999.993422
21.801982,66.318758,-42.457483,74.416489,-44.564255,90.240261,95.247591,902.370743,999.999802
21.811977,66.416324,-42.498886,73.847267,-43.460064,90.238393,95.246930,902.350248,999.998581
21.821976,66.514283,-42.540585,73.914978,-43.095646,90.236518,95.246265,908.805925,983.100512
21.826976,66.612624,-42.582579,79.848854,-42.793476,90.234635,95.245595,901.966468,877.470386
21.831972,66.711337,-42.624866,71.215721,-44.351299,90.232745,95.244920,902.108281,757.498400
21.836976,66.810410,-42.667443,71.518394,-46.413185,90.230848,95.244241,899.926216,971.484561
21.841980,66.909833,-42.710311,80.453720,-47.307323,90.228944,95.243557,902.255321,999.998944
21.851974,67.009595,-42.753466,73.035805,-45.300797,90.227034,95.242868,902.237656,999.999901
21.861985,67.109685,-42.796907,80.429764,-44.326702,90.225118,95.242175,902.223695,999.983264
21.871980,67.210092,-42.840632,73.094574,-43.587196,90.223196,95.241478,902.195601,999.999961
21.881978,67.310805,-42.884640,74.891891,-42.934368,90.221267,95.240776,900.396307,872.097214
21.886982,67.411813,-42.928929,73.445168,-44.823647,90.219333,95.240069,897.299106,737.129197
21.891985,67.513104,-42.973497,76.579300,-46.937317,90.217394,95.239358,897.447367,961.246324
21.896974,67.614668,-43.018343,81.173866,-47.458115,90.215450,95.238642,902.118723,999.999731
21.906974,67.716494,-43.063464,75.107422,-44.793896,90.213500,95.237922,902.104849,999.997084
21.917002,67.818571,-43.108859,73.573082,-44.356007,90.211546,95.237198,902.084522,999.999006
21.926972,67.920886,-43.154526,78.382225,-44.011925,90.209587,95.236469,902.060883,999.999958
21.936995,68.023430,-43.200463,73.479622,-43.003971,90.207623,95.235737,900.469928,909.476501
21.941978,68.126190,-43.246669,74.580757,-44.580727,90.205656,95.234999,894.552097,773.599261
21.946975,68.229156,-43.293141,81.635208,-47.393002,90.203685,95.234258,892.834048,942.744537
21.951976,68.332316,-43.339878,73.840111,-47.129574,90.201710,95.233512,901.983442,999.998981
21.961981,68.435658,-43.386878,78.648659,-45.097164,90.199731,95.232762,901.966551,999.998184
21.971977,68.539173,-43.434139,75.912323,-44.295002,90.197749,95.232008,901.949548,999.985300
21.981974,68.642847,-43.481660,85.858192,-44.320599,90.195764,95.231250,901.923506,999.999034
21.991978,68.746671,-43.529437,77.077003,-44.040436,90.193776,95.230488,900.695877,922.805584
21.997002,68.850632,-43.577470,78.645203,-44.619747,90.191786,95.229721,899.675238,800.988412
22.001977,68.954718,-43.625757,77.575058,-48.080708,90.189793,95.228951,901.195081,879.243520
22.007002,69.058920,-43.674295,73.487846,-47.506035,90.187798,95.228177,901.843443,999.999097
22.016975,69.163225,-43.723083,85.772842,-49.042076,90.185801,95.227398,901.827572,999.997453
22.026979,69.267621,-43.772119,76.406326,-45.917313,90.183802,95.226616,901.806581,999.999073
22.036993,69.372098,-43.821401,76.434937,-44.660549,90.181802,95.225830,901.785425,999.997443
22.046974,69.476643,-43.870926,75.588554,-44.419014,90.179800,95.225039,901.759910,999.999811
22.056981,69.581247,-43.920694,74.833481,-43.415817,90.177798,95.224245,906.968120,760.627567
22.061973,69.685895,-43.970702,77.570526,-49.843853,90.175794,95.223447,908.289588,657.504872
22.066973,69.790579,-44.020947,83.141891,-48.603165,90.173790,95.222646,903.753074,912.855140
22.071979,69.895285,-44.071429,77.255577,-48.192825,90.171785,95.221840,901.684280,999.998764
22.081978,70.000003,-44.122144,77.692596,-49.203320,90.169780,95.221031,901.667514,999.996908
22.091984,70.104721,-44.173092,77.801552,-45.406631,90.167775,95.220218,901.644691,999.999920
22.101974,70.209427,-44.224270,84.543678,-45.413902,90.165770,95.219402,901.618297,1000.000000
22.111978,70.314111,-44.275676,80.180969,-44.635963,90.163766,95.218582,906.197819,998.715908
