epi,step,reward,alpha,temporal
1023,523776,-7336.182572694192,0.2932409942150116,0.8
1024,524288,-5065.986953981692,0.29384174942970276,0.8
1025,524800,-2623.6018569317066,0.29491743445396423,0.8
1026,525312,-1452.5367079457571,0.29503369331359863,0.8
1027,525824,-4609.723433485026,0.2944902777671814,0.8
1028,526336,-3327.8543528834357,0.294473260641098,0.8
1029,526848,-4858.8210819438345,0.29343467950820923,0.8
1030,527360,-4564.082210026606,0.2930777668952942,0.8
1031,527872,-5812.537040327328,0.2941841185092926,0.8
1032,528384,-1869.9777906398967,0.2934073805809021,0.8
1033,528896,-3732.422551613744,0.2936688959598541,0.8
1034,529408,-1500.866348756372,0.29321593046188354,0.8
1035,529920,-5616.884954090294,0.2948002219200134,0.8
1036,530432,-2511.949245216846,0.29345494508743286,0.8
1037,530944,-12240.350622263708,0.2943171262741089,0.8
1038,531456,-5625.866084654286,0.2935963571071625,0.8
1039,531968,-2920.0095442514494,0.29330340027809143,0.8
1040,532480,-2447.4008025006947,0.29229989647865295,0.8
1041,532992,-6149.345025070209,0.2938348352909088,0.8
1042,533504,-3466.1393662882765,0.29108065366744995,0.8
1043,534016,-2910.2195696190747,0.29269254207611084,0.8
1044,534528,-3548.1642789652396,0.29290828108787537,0.8
1045,535040,-1964.5897802312497,0.2928832769393921,0.8
1046,535552,-4803.344190874652,0.291976660490036,0.8
1047,536064,-1061.5662846104428,0.2921134829521179,0.8
1048,536576,-1641.4158988651911,0.2924046814441681,0.8
1049,537088,-3530.095947065893,0.2919423282146454,0.8
1050,537600,-2756.305698539006,0.2907584309577942,0.8
1051,538112,-2386.6244412238616,0.29097166657447815,0.8
1052,538624,-3047.458205688722,0.29128068685531616,0.8
1053,539136,-8109.199719336672,0.29129475355148315,0.8
1054,539648,-5583.4509021762315,0.2920787036418915,0.8
1055,540160,-3427.4083242605934,0.2920328676700592,0.8
1056,540672,-8453.52692365196,0.290462851524353,0.8
1057,541184,-6334.267265318754,0.2907577455043793,0.8
1058,541696,-4129.587009666931,0.29230383038520813,0.8
1059,542208,-2906.860609996419,0.2911134958267212,0.8
1060,542720,-5393.599327436843,0.29238972067832947,0.8
1061,543232,-5407.117103400811,0.2912892699241638,0.8
1062,543744,-10065.909175082723,0.2918846607208252,0.8
1063,544256,-3636.051936922125,0.2913433313369751,0.8
1064,544768,-6376.355840262371,0.2911258637905121,0.8
1065,545280,-2490.508502821624,0.291350781917572,0.8
1066,545792,-2210.6722565170244,0.2894132733345032,0.8
1067,546304,-1190.4662785036855,0.29196375608444214,0.8
1068,546816,-11485.436486835393,0.29156285524368286,0.8
1069,547328,-3583.334208564332,0.29016828536987305,0.8
1070,547840,-4773.339131493957,0.2917199730873108,0.8
1071,548352,-1397.7097605294907,0.2898188829421997,0.8
1072,548864,-3766.350550866809,0.29216113686561584,0.8
1073,549376,-7786.10179248093,0.2897316515445709,0.8
1074,549888,-5122.724309754513,0.2901899814605713,0.8
1075,550400,-4109.091897606659,0.29053691029548645,0.8
1076,550912,-3594.0396189236876,0.2909223139286041,0.8
1077,551424,-3319.185463586941,0.2898350954055786,0.8
1078,551936,-7857.230512109686,0.29004067182540894,0.8
1079,552448,-4144.960385717939,0.2905604839324951,0.8
1080,552960,-3821.4679891081,0.28969693183898926,0.8
1081,553472,-2611.388086374601,0.29122719168663025,0.8
1082,553984,-7226.181463675121,0.2904277741909027,0.8
1083,554496,-11152.42918972291,0.2907550632953644,0.8
1084,555008,-3739.777376812616,0.28994986414909363,0.8
1085,555520,-2922.966413544406,0.2895142734050751,0.8
1086,556032,-9561.683461210932,0.2904079258441925,0.8
1087,556544,-3200.9650238734653,0.29011714458465576,0.8
1088,557056,-2632.2014541517256,0.29078757762908936,0.8
1089,557568,-1241.4258807421015,0.2901647984981537,0.8
1090,558080,-5474.962838733081,0.28909313678741455,0.8
1091,558592,-4807.621113852926,0.28956273198127747,0.8
1092,559104,-6513.307642471194,0.2895739674568176,0.8
1093,559616,-4130.48601679632,0.2901183068752289,0.8
1094,560128,-4263.172928434309,0.29156628251075745,0.8
1095,560640,-3658.19886174618,0.29080113768577576,0.8
1096,561152,-5197.993111921493,0.29186832904815674,0.8
1097,561664,-3916.7545850833594,0.2911226153373718,0.8
1098,562176,-3366.988242449748,0.290906697511673,0.8
1099,562688,-6853.31730029785,0.29020968079566956,0.8
1100,563200,-2609.893294488769,0.291759192943573,0.8
1101,563712,-2318.791840899736,0.29109206795692444,0.8
1102,564224,-3063.8267281253775,0.291017085313797,0.8
1103,564736,-1367.6550074364811,0.2905729413032532,0.8
1104,565248,-3369.7562975351307,0.29115602374076843,0.8
1105,565760,-3852.478424723867,0.290937602519989,0.8
1106,566272,-4545.145373272012,0.29000142216682434,0.8
1107,566784,-2118.376997852448,0.2918095886707306,0.8
1108,567296,-4279.006770708773,0.2913953363895416,0.8
1109,567808,-3467.417175100403,0.290310263633728,0.8
1110,568320,-1314.4108784855257,0.2901543974876404,0.8
1111,568832,-2428.328953096148,0.29152631759643555,0.8
1112,569344,-5426.231811349408,0.2905345857143402,0.8
1113,569856,-4545.75447423423,0.29082727432250977,0.8
1114,570368,-2869.76823142868,0.290251761674881,0.8
1115,570880,-1691.38930959108,0.2911053001880646,0.8
1116,571392,-2898.67800642157,0.29114654660224915,0.8
1117,571904,-3017.9494378174068,0.29151833057403564,0.8
1118,572416,-2596.258742461406,0.2919325530529022,0.8
1119,572928,-2602.901878523034,0.29124125838279724,0.8
1120,573440,-2327.601575963471,0.2922101318836212,0.8
1121,573952,-3804.6672054642067,0.29085174202919006,0.8
1122,574464,-2469.393781604017,0.29056456685066223,0.8
1123,574976,-11090.848447807857,0.29022008180618286,0.8
1124,575488,-2185.8883335832406,0.2905891239643097,0.8
1125,576000,-2898.412159245149,0.2895796597003937,0.8
1126,576512,-1674.19802036131,0.2922217845916748,0.8
1127,577024,-5337.991202043993,0.2901293933391571,0.8
1128,577536,-2712.7311831427633,0.29085397720336914,0.8
1129,578048,-4673.385432526844,0.2906792461872101,0.8
1130,578560,-11124.430214610582,0.2919990122318268,0.8
1131,579072,-1818.760328309215,0.2914266288280487,0.8
1132,579584,-9098.974175734917,0.2916709780693054,0.8
1133,580096,-3268.44793400709,0.29045072197914124,0.8
1134,580608,-2126.9419523939227,0.2904837727546692,0.8
1135,581120,-2388.82360647134,0.29135000705718994,0.8
1136,581632,-2033.9714385975167,0.29043063521385193,0.8
1137,582144,-1740.4128691478952,0.29165059328079224,0.8
1138,582656,-7656.777196029589,0.2920534312725067,0.8
1139,583168,-4452.749372156896,0.29162412881851196,0.8
1140,583680,-1608.244412365159,0.2928149998188019,0.8
1141,584192,-2068.6283447864394,0.2909386456012726,0.8
1142,584704,-2385.3547696038877,0.2922267019748688,0.8
1143,585216,-5109.528285156198,0.2925431728363037,0.8
1144,585728,-2727.4071303653204,0.2920500636100769,0.8
1145,586240,-2434.7668057571013,0.2909263074398041,0.8
1146,586752,-6591.202101192152,0.29147717356681824,0.8
1147,587264,-3626.3607013575597,0.2906610071659088,0.8
1148,587776,-1843.2545522413843,0.29150834679603577,0.8
1149,588288,-4211.3826237012645,0.29112184047698975,0.8
1150,588800,-1498.2592106966065,0.2914319634437561,0.8
1151,589312,-2776.809979149376,0.2908240854740143,0.8
1152,589824,-2438.434479697755,0.2916962206363678,0.8
1153,590336,-5718.38330362907,0.2926894426345825,0.8
1154,590848,-12039.241783871918,0.29218965768814087,0.8
1155,591360,-1250.0155341977631,0.29353299736976624,0.8
1156,591872,-2454.1955827857473,0.29189684987068176,0.8
1157,592384,-6335.4698292753355,0.29252198338508606,0.8
1158,592896,-1995.8754870760697,0.29159823060035706,0.8
1159,593408,-1563.9121032500175,0.2920386493206024,0.8
1160,593920,-4962.189283631294,0.291094034910202,0.8
1161,594432,-1361.2816643809851,0.2921537458896637,0.8
1162,594944,-9289.847811059468,0.2909555733203888,0.8
1163,595456,-2395.8970259112457,0.2919183373451233,0.8
1164,595968,-2549.132281148557,0.2912527620792389,0.8
1165,596480,-1252.331198325123,0.29204246401786804,0.8
1166,596992,-1647.1305619897564,0.29212450981140137,0.8
1167,597504,-1725.7229744811978,0.29196545481681824,0.8
1168,598016,-8057.822932635918,0.2903144657611847,0.8
1169,598528,-4564.020967203089,0.29133087396621704,0.8
1170,599040,-3536.9879136879013,0.29027318954467773,0.8
1171,599552,-1470.1192180862179,0.2913752794265747,0.8
1172,600064,-3597.669297627106,0.2924800515174866,0.8
1173,600576,-2485.079934694715,0.29249873757362366,0.8
1174,601088,-8024.779500034211,0.29307642579078674,0.8
1175,601600,-11012.513360748026,0.2919571101665497,0.8
1176,602112,-2094.762109305777,0.2918223440647125,0.8
1177,602624,-6238.4151446007445,0.29133516550064087,0.8
1178,603136,-1434.03993960206,0.2924385964870453,0.8
1179,603648,-2586.7830212359654,0.29180940985679626,0.8
1180,604160,-1233.599070549034,0.2923487424850464,0.8
1181,604672,-4154.1407328507075,0.2931216061115265,0.8
1182,605184,-2276.424475309397,0.2922284007072449,0.8
1183,605696,-2159.361843491408,0.2928450107574463,0.8
1184,606208,-4134.634984605937,0.292877733707428,0.8
1185,606720,-2099.012785866731,0.2931768596172333,0.8
1186,607232,-7505.130171863639,0.29290562868118286,0.8
1187,607744,-2743.692868105685,0.2929927706718445,0.8
1188,608256,-5801.611151524115,0.2928031086921692,0.8
1189,608768,-2154.4567801811277,0.2913203835487366,0.8
1190,609280,-8939.750291334096,0.29236793518066406,0.8
1191,609792,-1514.3235344946181,0.2925099730491638,0.8
1192,610304,-1459.7407187474353,0.29182183742523193,0.8
1193,610816,-3872.404794484191,0.2930864095687866,0.8
1194,611328,-4836.737500692846,0.29315733909606934,0.8
1195,611840,-4269.8350942048755,0.2912657558917999,0.8
1196,612352,-3661.1593995461117,0.2915661633014679,0.8
1197,612864,-3840.8697298752477,0.29183024168014526,0.8
1198,613376,-9366.95444070436,0.29156774282455444,0.8
1199,613888,-3324.156155581714,0.29012879729270935,0.8
1200,614400,-6558.082338249972,0.29118648171424866,0.8
1201,614912,-2165.752885511165,0.29144230484962463,0.8
1202,615424,-4521.125316661989,0.2906650900840759,0.8
1203,615936,-4698.647944315361,0.28998225927352905,0.8
1204,616448,-3943.470399306336,0.2914169728755951,0.8
1205,616960,-1079.913395809289,0.2893403172492981,0.8
1206,617472,-1727.3930584035452,0.28971630334854126,0.8
1207,617984,-5878.417507037625,0.2889971435070038,0.8
1208,618496,-3397.181992762598,0.2896268367767334,0.8
1209,619008,-4532.939737949778,0.2919447124004364,0.8
1210,619520,-6393.3992060852115,0.2917338013648987,0.8
1211,620032,-3767.0214089026445,0.2913385033607483,0.8
1212,620544,-3368.619689411825,0.2910335063934326,0.8
1213,621056,-3857.300572560563,0.2908560037612915,0.8
1214,621568,-5129.870353944863,0.2915570139884949,0.8
1215,622080,-2928.0282056562164,0.2923875153064728,0.8
1216,622592,-1473.0050096991563,0.2901252210140228,0.8
1217,623104,-3224.896221352095,0.29044508934020996,0.8
1218,623616,-3436.5050990878804,0.2914392650127411,0.8
1219,624128,-6314.457368535011,0.29140084981918335,0.8
1220,624640,-1481.1160405837027,0.29020780324935913,0.8
1221,625152,-1630.4362384395588,0.2911272346973419,0.8
1222,625664,-3083.0325966081136,0.28965628147125244,0.8
1223,626176,-1697.8732902539057,0.2891823649406433,0.8
1224,626688,-10480.641584397981,0.2907394766807556,0.8
1225,627200,-1539.020100843517,0.28961610794067383,0.8
1226,627712,-1678.2229534044757,0.29036569595336914,0.8
1227,628224,-3164.445219464125,0.2905930280685425,0.8
1228,628736,-5829.772766768179,0.2912023067474365,0.8
1229,629248,-9749.715494386617,0.2906113564968109,0.8
1230,629760,-2367.592098841967,0.29056939482688904,0.8
1231,630272,-1263.4573149929129,0.28998902440071106,0.8
1232,630784,-1695.916247335658,0.29034870862960815,0.8
1233,631296,-1429.233634157351,0.29089757800102234,0.8
1234,631808,-7885.8417218632185,0.2917446792125702,0.8
1235,632320,-1739.8462835596763,0.2901920676231384,0.8
1236,632832,-10658.35696555335,0.290961354970932,0.8
1237,633344,-3799.169359400185,0.29093483090400696,0.8
1238,633856,-1605.0940787085433,0.28974470496177673,0.8
1239,634368,-5461.440301844373,0.2908877432346344,0.8
1240,634880,-2630.8049956961386,0.2895570993423462,0.8
1241,635392,-14439.802622476729,0.2906377911567688,0.8
1242,635904,-1849.3543489896183,0.2903026342391968,0.8
1243,636416,-4713.829714594083,0.2910556197166443,0.8
1244,636928,-3300.497053953496,0.2912735342979431,0.8
1245,637440,-4946.262963301336,0.29194244742393494,0.8
1246,637952,-10804.894601760236,0.29187464714050293,0.8
1247,638464,-4437.760401149797,0.29016056656837463,0.8
1248,638976,-7935.452867934446,0.29002296924591064,0.8
1249,639488,-1955.29719669825,0.291987806558609,0.8
1250,640000,-2631.983167963902,0.2908940017223358,0.8
1251,640512,-2510.9826984242122,0.29026928544044495,0.8
1252,641024,-4358.654074618652,0.2902342677116394,0.8
1253,641536,-3542.461908578832,0.2908431589603424,0.8
1254,642048,-1598.5135432137185,0.29027897119522095,0.8
1255,642560,-7666.690337633338,0.29095372557640076,0.8
1256,643072,-4799.807009539249,0.29089245200157166,0.8
1257,643584,-4998.588789795843,0.28949031233787537,0.8
1258,644096,-4844.881172777034,0.29101455211639404,0.8
1259,644608,-3003.5264818908313,0.2909095585346222,0.8
1260,645120,-3207.4318095936264,0.29027825593948364,0.8
1261,645632,-1690.1509876763776,0.2905293107032776,0.8
1262,646144,-5523.6318923545405,0.29113641381263733,0.8
1263,646656,-3047.0712652498955,0.29028812050819397,0.8
1264,647168,-6371.81042938608,0.29165294766426086,0.8
1265,647680,-4711.5995309841655,0.289986789226532,0.8
1266,648192,-5805.850440752993,0.29068613052368164,0.8
1267,648704,-8386.418162973785,0.2914698123931885,0.8
1268,649216,-2266.219519640498,0.2915995121002197,0.8
1269,649728,-1490.7887813070324,0.291221022605896,0.8
1270,650240,-4860.443917670536,0.2904748022556305,0.8
1271,650752,-10882.037706907478,0.28967738151550293,0.8
1272,651264,-5634.872076316838,0.2902818024158478,0.8
1273,651776,-2954.1520630607147,0.2912353277206421,0.8
1274,652288,-7763.391586443079,0.2908482253551483,0.8
1275,652800,-9250.858859676577,0.29177016019821167,0.8
1276,653312,-1356.0138543591117,0.2908024191856384,0.8
1277,653824,-3137.02700177272,0.2893594801425934,0.8
1278,654336,-3208.1850465628336,0.29124292731285095,0.8
1279,654848,-1377.7098426722864,0.29018649458885193,0.8
1280,655360,-1498.0539452257385,0.29087033867836,0.8
1281,655872,-7061.414208059317,0.2900141775608063,0.8
1282,656384,-3369.444672097244,0.29112330079078674,0.8
1283,656896,-3453.727424451303,0.2908177971839905,0.8
1284,657408,-6347.902468275328,0.28899604082107544,0.8
1285,657920,-4976.690054088332,0.29053670167922974,0.8
1286,658432,-5820.716466800602,0.2902505397796631,0.8
1287,658944,-6976.464535243658,0.2896958291530609,0.8
1288,659456,-1377.774536923979,0.2903483510017395,0.8
1289,659968,-1778.737043488499,0.29036402702331543,0.8
1290,660480,-5476.705557125492,0.2888794541358948,0.8
1291,660992,-2271.1861866122185,0.2898205816745758,0.8
1292,661504,-3366.559888071259,0.29034483432769775,0.8
1293,662016,-4048.363697026902,0.28771311044692993,0.8
1294,662528,-2405.3388979502497,0.2895466983318329,0.8
1295,663040,-2065.4159129935356,0.29079627990722656,0.8
1296,663552,-15152.781291715228,0.2894688844680786,0.8
1297,664064,-6007.333433074276,0.2901417016983032,0.8
1298,664576,-5668.033124047553,0.2911991477012634,0.8
1299,665088,-1395.007879741745,0.28952768445014954,0.8
1300,665600,-10959.612864071361,0.2910768985748291,0.8
1301,666112,-5811.857819320257,0.2898710072040558,0.8
1302,666624,-2120.715714966711,0.28890538215637207,0.8
1303,667136,-1874.4856483841913,0.2896331250667572,0.8
1304,667648,-3405.661097912526,0.28974586725234985,0.8
1305,668160,-4217.8321008813355,0.2893681526184082,0.8
1306,668672,-1566.4007386162102,0.29057326912879944,0.8
1307,669184,-2484.334062901618,0.28832292556762695,0.8
1308,669696,-1590.1598139909156,0.28984519839286804,0.8
1309,670208,-5597.45834379655,0.29070398211479187,0.8
1310,670720,-2761.1132781517554,0.29006317257881165,0.8
1311,671232,-4081.9168036591927,0.2906763553619385,0.8
1312,671744,-3785.434698783292,0.290242075920105,0.8
1313,672256,-1574.0910509639707,0.2907703220844269,0.8
1314,672768,-3189.982467028451,0.28815120458602905,0.8
1315,673280,-8930.664297620926,0.2897574305534363,0.8
1316,673792,-6921.3466771408,0.29034724831581116,0.8
1317,674304,-4636.4686861135,0.28781959414482117,0.8
1318,674816,-3655.1672780367776,0.28940728306770325,0.8
1319,675328,-4037.9009961352576,0.28937605023384094,0.8
1320,675840,-1878.8858082961674,0.2891371548175812,0.8
1321,676352,-3964.373464338052,0.2897469401359558,0.8
1322,676864,-3845.0105705577525,0.2902563810348511,0.8
1323,677376,-4809.834135461655,0.29058507084846497,0.8
1324,677888,-7053.825684814144,0.28944873809814453,0.8
1325,678400,-1352.9651157751373,0.2885923385620117,0.8
1326,678912,-4403.086970952059,0.28984564542770386,0.8
1327,679424,-2158.232971959758,0.2894837558269501,0.8
1328,679936,-4786.157808947651,0.2895599901676178,0.8
1329,680448,-9267.314584709964,0.28850501775741577,0.8
1330,680960,-1846.4600522379094,0.2892686128616333,0.8
1331,681472,-7131.72547290605,0.29027801752090454,0.8
1332,681984,-8251.492946362092,0.29076993465423584,0.8
1333,682496,-4659.595270425975,0.2888350486755371,0.8
1334,683008,-1369.4121198462244,0.2893907129764557,0.8
1335,683520,-11758.83231426763,0.2897615134716034,0.8
1336,684032,-2095.7704754165434,0.28857845067977905,0.8
1337,684544,-2898.378048463914,0.28836166858673096,0.8
1338,685056,-2150.648067571358,0.2888781726360321,0.8
1339,685568,-7785.462046628953,0.2883590757846832,0.8
1340,686080,-1477.4444837915503,0.28817540407180786,0.8
1341,686592,-6497.499890209125,0.2892473638057709,0.8
1342,687104,-3069.8535640550003,0.2897306978702545,0.8
1343,687616,-1924.6569531975624,0.29022839665412903,0.8
1344,688128,-3314.72956411409,0.2892654240131378,0.8
1345,688640,-3146.0233056201414,0.2888649106025696,0.8
1346,689152,-1118.1095149349355,0.28917157649993896,0.8
1347,689664,-3042.8386230528677,0.2891279458999634,0.8
1348,690176,-8324.896970847703,0.28970831632614136,0.8
1349,690688,-3452.9342309650724,0.28962573409080505,0.8
1350,691200,-2898.171675806624,0.2893715798854828,0.8
1351,691712,-3565.6681914664878,0.29011207818984985,0.8
1352,692224,-7092.412129773533,0.2888321876525879,0.8
1353,692736,-4294.90826541879,0.2878313958644867,0.8
1354,693248,-1161.3824178472628,0.28725507855415344,0.8
1355,693760,-2532.9820442914597,0.28906717896461487,0.8
1356,694272,-1509.465090027575,0.2890966534614563,0.8
1357,694784,-1259.6588677872146,0.2884059548377991,0.8
1358,695296,-2143.013559014844,0.28847357630729675,0.8
1359,695808,-2605.196977551165,0.28766965866088867,0.8
1360,696320,-3044.39691601907,0.28740713000297546,0.8
1361,696832,-1202.0895578976579,0.2891620695590973,0.8
1362,697344,-4689.287831050657,0.28857049345970154,0.8
1363,697856,-2886.632420122647,0.28919467329978943,0.8
1364,698368,-4807.272160645306,0.2876717746257782,0.8
1365,698880,-1679.7730779927665,0.2888065278530121,0.8
1366,699392,-7195.237596998674,0.289945513010025,0.8
1367,699904,-4651.269440383154,0.2874528169631958,0.8
1368,700416,-4420.465474801099,0.28793686628341675,0.8
1369,700928,-3504.462930637116,0.28812217712402344,0.8
1370,701440,-3785.8684370212122,0.2885645031929016,0.8
1371,701952,-2853.2991205700464,0.28705060482025146,0.8
1372,702464,-2737.8111193475897,0.2899750769138336,0.8
1373,702976,-1426.001391178691,0.2886682152748108,0.8
1374,703488,-2592.7218208021422,0.2872348725795746,0.8
1375,704000,-1668.1126512356223,0.2869153916835785,0.8
1376,704512,-7102.113554831815,0.28644585609436035,0.8
1377,705024,-3460.5104791003005,0.2887857258319855,0.8
1378,705536,-2906.488048641016,0.2876875400543213,0.8
1379,706048,-18518.668715411746,0.2883308231830597,0.8
1380,706560,-12501.49866799235,0.2875114679336548,0.8
1381,707072,-4132.449916793791,0.2886750400066376,0.8
1382,707584,-2272.137046101785,0.2884617745876312,0.8
1383,708096,-4611.147270085528,0.28838205337524414,0.8
1384,708608,-12196.390570323572,0.2882770299911499,0.8
1385,709120,-3338.0724671847474,0.2870287299156189,0.8
1386,709632,-3636.2292646103297,0.2875266969203949,0.8
1387,710144,-7548.262368143838,0.28851526975631714,0.8
1388,710656,-3315.375199016489,0.2886899709701538,0.8
1389,711168,-6756.782252115411,0.2871320843696594,0.8
1390,711680,-5798.649936553909,0.2878248393535614,0.8
1391,712192,-4753.249037037358,0.2873198688030243,0.8
1392,712704,-1242.8413449591135,0.28697600960731506,0.8
1393,713216,-2876.4594476351926,0.2881593406200409,0.8
1394,713728,-1247.796153039178,0.2875736951828003,0.8
1395,714240,-1248.5376458234184,0.28730911016464233,0.8
1396,714752,-1444.668671869044,0.2862735688686371,0.8
1397,715264,-5456.128775730698,0.2884189784526825,0.8
1398,715776,-3799.4034200820097,0.2885432839393616,0.8
1399,716288,-3552.761232495892,0.2885148823261261,0.8
1400,716800,-3799.558086500283,0.2876054048538208,0.8
1401,717312,-5240.619150428407,0.28632035851478577,0.8
1402,717824,-8305.76499663685,0.28727638721466064,0.8
1403,718336,-5043.814662477103,0.2877889573574066,0.8
1404,718848,-2703.5051707749863,0.2881017327308655,0.8
1405,719360,-20327.21584222167,0.2877005934715271,0.8
1406,719872,-3502.3601341935787,0.28717660903930664,0.8
1407,720384,-1977.9280469373202,0.28741180896759033,0.8
1408,720896,-10467.287029399084,0.2872772812843323,0.8
1409,721408,-2818.8054651536936,0.2868694067001343,0.8
1410,721920,-1677.434766137663,0.2864393889904022,0.8
1411,722432,-1006.4959470373761,0.2877655625343323,0.8
1412,722944,-2763.284603223788,0.28675100207328796,0.8
1413,723456,-1205.1810491919105,0.28908786177635193,0.8
1414,723968,-3756.522765264829,0.28630176186561584,0.8
1415,724480,-3033.6238944974657,0.2881368100643158,0.8
1416,724992,-3650.726490183021,0.2880012094974518,0.8
1417,725504,-4214.489125311849,0.2871628999710083,0.8
1418,726016,-6814.947678767196,0.2880266606807709,0.8
1419,726528,-4211.6084066658705,0.287696897983551,0.8
1420,727040,-8237.000115700439,0.28834983706474304,0.8
1421,727552,-9412.168250021467,0.2887449562549591,0.8
1422,728064,-2501.540819267322,0.2897642254829407,0.8
1423,728576,-4815.684602171391,0.28679102659225464,0.8
1424,729088,-2824.839645971684,0.28746768832206726,0.8
1425,729600,-18009.582714686512,0.2888108491897583,0.8
1426,730112,-1543.334319880625,0.2884097099304199,0.8
1427,730624,-9788.935898042535,0.2887382209300995,0.8
1428,731136,-4492.79084367899,0.2886270582675934,0.8
1429,731648,-9007.935167101807,0.28836560249328613,0.8
1430,732160,-1280.352911205964,0.28821054100990295,0.8
1431,732672,-1248.7860826440901,0.28912752866744995,0.8
1432,733184,-1296.7756818622745,0.2907153069972992,0.8
1433,733696,-1969.3248065506757,0.28944316506385803,0.8
1434,734208,-1808.7421545743903,0.28937023878097534,0.8
1435,734720,-2036.6293034195462,0.2877197861671448,0.8
1436,735232,-6362.767195505404,0.28984490036964417,0.8
1437,735744,-8383.660618972368,0.28934571146965027,0.8
1438,736256,-1344.2136112491314,0.2877300977706909,0.8
1439,736768,-3708.057294850615,0.28889891505241394,0.8
1440,737280,-1729.810334340919,0.28913432359695435,0.8
1441,737792,-3461.2887587949167,0.28893381357192993,0.8
1442,738304,-7469.066740908218,0.28958746790885925,0.8
1443,738816,-1263.93242279963,0.2889735996723175,0.8
1444,739328,-2668.4000936760967,0.28908368945121765,0.8
1445,739840,-2169.8298956868307,0.28993943333625793,0.8
1446,740352,-5125.252256526336,0.2886273264884949,0.8
1447,740864,-3261.6086039207858,0.2885701656341553,0.8
1448,741376,-7234.852347892251,0.29012003540992737,0.8
1449,741888,-1724.871118700432,0.2895740866661072,0.8
1450,742400,-10830.034772293768,0.28923171758651733,0.8
1451,742912,-5767.077152975942,0.28812986612319946,0.8
1452,743424,-16261.71844843342,0.28912419080734253,0.8
1453,743936,-1827.0674316798138,0.2896805703639984,0.8
1454,744448,-7031.225019245093,0.2888979911804199,0.8
1455,744960,-7057.972366231894,0.2892642617225647,0.8
1456,745472,-5494.003674701356,0.28978556394577026,0.8
1457,745984,-3983.7336803116123,0.2889758050441742,0.8
1458,746496,-4016.1688463258693,0.28912103176116943,0.8
1459,747008,-10111.46373290685,0.28713172674179077,0.8
1460,747520,-3179.9259115656428,0.28940197825431824,0.8
1461,748032,-3040.942907747977,0.28765958547592163,0.8
1462,748544,-7427.925753080116,0.2895924150943756,0.8
1463,749056,-3067.419879889944,0.288038432598114,0.8
1464,749568,-2005.7860376178457,0.2887306213378906,0.8
1465,750080,-1750.0822340240613,0.2889852225780487,0.8
1466,750592,-4599.752138496826,0.2879505455493927,0.8
1467,751104,-7146.396147857814,0.2895198464393616,0.8
1468,751616,-5231.385108543254,0.28796911239624023,0.8
1469,752128,-10123.462951881225,0.2882726192474365,0.8
1470,752640,-1692.5243373647384,0.28924760222435,0.8
1471,753152,-4098.314174911196,0.2889452278614044,0.8
1472,753664,-3318.045302190781,0.28995001316070557,0.8
1473,754176,-2032.0872954845984,0.2883168160915375,0.8
1474,754688,-3886.168265081485,0.29025986790657043,0.8
1475,755200,-3701.5965027703614,0.29028910398483276,0.8
1476,755712,-3682.8789709671573,0.2903555929660797,0.8
1477,756224,-2875.1681120982794,0.2886121869087219,0.8
1478,756736,-4367.130233170311,0.28951430320739746,0.8
1479,757248,-1281.9825100085084,0.2884196639060974,0.8
1480,757760,-6874.593393253544,0.29052937030792236,0.8
1481,758272,-1672.1730782094285,0.2892138957977295,0.8
1482,758784,-1323.890365144067,0.2905682623386383,0.8
1483,759296,-2230.209768559457,0.29051461815834045,0.8
1484,759808,-5862.12346341881,0.2905407249927521,0.8
1485,760320,-5218.045295467591,0.2898612320423126,0.8
1486,760832,-1521.960684051687,0.289668470621109,0.8
1487,761344,-11059.57816214231,0.28845036029815674,0.8
1488,761856,-3523.1509498569085,0.2896026372909546,0.8
1489,762368,-4712.53830725556,0.2897675037384033,0.8
1490,762880,-1032.0266919290434,0.29124385118484497,0.8
1491,763392,-2288.420597044553,0.2892507314682007,0.8
1492,763904,-2051.18394846548,0.29145216941833496,0.8
1493,764416,-6768.989837196952,0.2903442680835724,0.8
1494,764928,-5741.599769819895,0.292060524225235,0.8
1495,765440,-3520.7690357454608,0.2923280894756317,0.8
1496,765952,-1840.2969340158488,0.2919957935810089,0.8
1497,766464,-6746.288364257598,0.2913394868373871,0.8
1498,766976,-5322.115739260308,0.2913528382778168,0.8
1499,767488,-5013.4654461522,0.29124915599823,0.8
1500,768000,-3951.8250051562936,0.2914009392261505,0.8
1501,768512,-2152.7257094701336,0.29160621762275696,0.8
1502,769024,-5412.335372765423,0.2917492985725403,0.8
1503,769536,-5068.613459844778,0.29155632853507996,0.8
1504,770048,-5290.62056231512,0.29194214940071106,0.8
1505,770560,-2149.6832850033998,0.2919975221157074,0.8
1506,771072,-6561.796563059624,0.29169002175331116,0.8
1507,771584,-2082.7209871466735,0.2905424237251282,0.8
1508,772096,-1418.0897924275005,0.2915957272052765,0.8
1509,772608,-5605.572928934067,0.29186540842056274,0.8
1510,773120,-4329.07595008962,0.2917403280735016,0.8
1511,773632,-2704.412903206807,0.29097169637680054,0.8
1512,774144,-1600.5531820933447,0.2919387221336365,0.8
1513,774656,-9261.488159879651,0.29046404361724854,0.8
1514,775168,-2893.3007110063327,0.2898070812225342,0.8
1515,775680,-3379.288504858244,0.29042816162109375,0.8
